<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.09.23	01:00:00	0.62640	0.62660	0.62613	0.62642	559	0	10
2019.09.23	02:00:00	0.62639	0.62677	0.62632	0.62658	1876	0	9
2019.09.23	03:00:00	0.62658	0.62697	0.62639	0.62673	2469	0	7
2019.09.23	04:00:00	0.62673	0.62743	0.62671	0.62693	1709	0	9
2019.09.23	05:00:00	0.62693	0.62755	0.62683	0.62742	1626	0	9
2019.09.23	06:00:00	0.62745	0.62767	0.62720	0.62755	1519	0	9
2019.09.23	07:00:00	0.62755	0.62764	0.62713	0.62747	1599	0	9
2019.09.23	08:00:00	0.62747	0.62757	0.62693	0.62703	1323	0	9
2019.09.23	09:00:00	0.62703	0.62707	0.62637	0.62643	1020	0	8
2019.09.23	10:00:00	0.62643	0.62651	0.62576	0.62616	1915	0	8
2019.09.23	11:00:00	0.62616	0.62657	0.62601	0.62645	1465	0	9
2019.09.23	12:00:00	0.62645	0.62747	0.62625	0.62715	894	0	9
2019.09.23	13:00:00	0.62715	0.62765	0.62711	0.62722	776	0	9
2019.09.23	14:00:00	0.62722	0.62740	0.62693	0.62717	611	0	8
2019.09.23	15:00:00	0.62718	0.62773	0.62696	0.62745	812	0	9
2019.09.23	16:00:00	0.62745	0.62834	0.62729	0.62802	1488	0	9
2019.09.23	17:00:00	0.62802	0.62875	0.62772	0.62870	1272	0	8
2019.09.23	18:00:00	0.62870	0.62876	0.62837	0.62839	1394	0	9
2019.09.23	19:00:00	0.62839	0.62875	0.62825	0.62866	1435	0	9
2019.09.23	20:00:00	0.62865	0.62890	0.62845	0.62890	998	0	10
2019.09.23	21:00:00	0.62890	0.62966	0.62889	0.62928	875	0	8
2019.09.23	22:00:00	0.62928	0.62987	0.62923	0.62936	675	0	8
2019.09.23	23:00:00	0.62936	0.62958	0.62895	0.62914	456	0	8
2019.09.24	00:00:00	0.62917	0.62954	0.62890	0.62948	489	0	16
2019.09.24	01:00:00	0.62948	0.62967	0.62925	0.62928	819	0	9
2019.09.24	02:00:00	0.62931	0.62968	0.62919	0.62956	2514	0	7
2019.09.24	03:00:00	0.62956	0.63022	0.62890	0.62925	2295	0	7
2019.09.24	04:00:00	0.62925	0.62948	0.62870	0.62875	1546	0	7
2019.09.24	05:00:00	0.62875	0.62969	0.62874	0.62927	1494	0	7
2019.09.24	06:00:00	0.62927	0.62961	0.62904	0.62961	917	0	9
2019.09.24	07:00:00	0.62961	0.63037	0.62952	0.62972	1238	0	9
2019.09.24	08:00:00	0.62972	0.63029	0.62965	0.63009	1851	0	9
2019.09.24	09:00:00	0.63009	0.63013	0.62920	0.62943	902	0	9
2019.09.24	10:00:00	0.62943	0.62995	0.62917	0.62955	1272	0	7
2019.09.24	11:00:00	0.62955	0.62962	0.62907	0.62915	1393	0	9
2019.09.24	12:00:00	0.62915	0.63003	0.62900	0.63002	1277	0	8
2019.09.24	13:00:00	0.63002	0.63091	0.62951	0.62966	2009	0	8
2019.09.24	14:00:00	0.62966	0.63091	0.62950	0.63077	727	0	8
2019.09.24	15:00:00	0.63076	0.63201	0.63057	0.63181	1148	0	9
2019.09.24	16:00:00	0.63181	0.63238	0.63148	0.63196	1338	0	7
2019.09.24	17:00:00	0.63196	0.63301	0.63195	0.63219	1816	0	9
2019.09.24	18:00:00	0.63219	0.63239	0.63140	0.63140	1191	0	7
2019.09.24	19:00:00	0.63141	0.63292	0.63136	0.63281	1637	0	9
2019.09.24	20:00:00	0.63281	0.63295	0.63226	0.63246	1956	0	9
2019.09.24	21:00:00	0.63245	0.63295	0.63175	0.63288	2782	0	8
2019.09.24	22:00:00	0.63288	0.63310	0.63258	0.63280	889	0	9
2019.09.24	23:00:00	0.63279	0.63288	0.63222	0.63236	399	0	9
2019.09.25	00:00:00	0.63228	0.63271	0.63190	0.63190	399	0	8
2019.09.25	01:00:00	0.63183	0.63238	0.63181	0.63232	632	0	11
2019.09.25	02:00:00	0.63234	0.63234	0.63149	0.63152	2283	0	8
2019.09.25	03:00:00	0.63154	0.63183	0.63122	0.63178	2127	0	9
2019.09.25	04:00:00	0.63178	0.63224	0.63027	0.63046	2107	0	8
2019.09.25	05:00:00	0.63046	0.63483	0.63046	0.63433	3489	0	7
2019.09.25	06:00:00	0.63433	0.63464	0.63271	0.63281	1806	0	9
2019.09.25	07:00:00	0.63280	0.63329	0.63222	0.63232	1383	0	7
2019.09.25	08:00:00	0.63232	0.63275	0.63204	0.63227	1153	0	7
2019.09.25	09:00:00	0.63228	0.63273	0.63205	0.63235	976	0	7
2019.09.25	10:00:00	0.63235	0.63273	0.63206	0.63258	1103	0	7
2019.09.25	11:00:00	0.63258	0.63314	0.63212	0.63213	840	0	8
2019.09.25	12:00:00	0.63213	0.63225	0.63174	0.63204	823	0	9
2019.09.25	13:00:00	0.63204	0.63212	0.63144	0.63147	650	0	9
2019.09.25	14:00:00	0.63147	0.63147	0.62999	0.63014	1228	0	7
2019.09.25	15:00:00	0.63014	0.63017	0.62908	0.62912	1396	0	9
2019.09.25	16:00:00	0.62912	0.62923	0.62826	0.62833	1464	0	7
2019.09.25	17:00:00	0.62833	0.62873	0.62751	0.62797	2170	0	8
2019.09.25	18:00:00	0.62797	0.62815	0.62734	0.62737	1678	0	8
2019.09.25	19:00:00	0.62737	0.62771	0.62658	0.62720	1624	0	8
2019.09.25	20:00:00	0.62720	0.62774	0.62696	0.62764	1519	0	9
2019.09.25	21:00:00	0.62764	0.62784	0.62708	0.62718	2189	0	10
2019.09.25	22:00:00	0.62719	0.62757	0.62718	0.62735	410	0	10
2019.09.25	23:00:00	0.62736	0.62740	0.62678	0.62708	463	0	10
2019.09.26	00:00:00	0.62708	0.62717	0.62639	0.62702	485	0	24
2019.09.26	01:00:00	0.62703	0.62755	0.62703	0.62739	347	0	9
2019.09.26	02:00:00	0.62739	0.62765	0.62715	0.62724	3411	0	9
2019.09.26	03:00:00	0.62723	0.62778	0.62701	0.62732	2412	0	8
2019.09.26	04:00:00	0.62732	0.62799	0.62717	0.62790	1959	0	9
2019.09.26	05:00:00	0.62789	0.62998	0.62778	0.62897	2052	0	7
2019.09.26	06:00:00	0.62897	0.63082	0.62892	0.63052	1771	0	7
2019.09.26	07:00:00	0.63051	0.63111	0.63036	0.63076	1610	0	8
2019.09.26	08:00:00	0.63076	0.63077	0.62964	0.62988	1613	0	9
2019.09.26	09:00:00	0.62985	0.63024	0.62914	0.62958	1510	0	9
2019.09.26	10:00:00	0.62958	0.63020	0.62926	0.63010	1697	0	7
2019.09.26	11:00:00	0.63009	0.63027	0.62920	0.62992	1962	0	7
2019.09.26	12:00:00	0.62992	0.62998	0.62921	0.62949	871	0	8
2019.09.26	13:00:00	0.62949	0.63061	0.62942	0.63016	1330	0	8
2019.09.26	14:00:00	0.63016	0.63127	0.63007	0.63120	1330	0	7
2019.09.26	15:00:00	0.63119	0.63263	0.63102	0.63221	1819	0	8
2019.09.26	16:00:00	0.63221	0.63267	0.63194	0.63217	1779	0	9
2019.09.26	17:00:00	0.63216	0.63216	0.63027	0.63032	2036	0	7
2019.09.26	18:00:00	0.63032	0.63069	0.62998	0.63013	2018	0	8
2019.09.26	19:00:00	0.63013	0.63063	0.62936	0.62986	1988	0	8
2019.09.26	20:00:00	0.62986	0.63054	0.62974	0.62993	1581	0	10
2019.09.26	21:00:00	0.62993	0.63049	0.62989	0.63026	1411	0	10
2019.09.26	22:00:00	0.63023	0.63042	0.62977	0.62978	688	0	9
2019.09.26	23:00:00	0.62982	0.62993	0.62912	0.62956	447	0	7
2019.09.27	00:00:00	0.62958	0.62970	0.62897	0.62911	491	0	23
2019.09.27	01:00:00	0.62911	0.62948	0.62896	0.62936	289	0	8
2019.09.27	02:00:00	0.62936	0.62986	0.62925	0.62971	1700	0	9
2019.09.27	03:00:00	0.62971	0.62986	0.62817	0.62912	2626	0	7
2019.09.27	04:00:00	0.62912	0.62936	0.62841	0.62895	2555	0	8
2019.09.27	05:00:00	0.62895	0.63012	0.62889	0.62923	1703	0	9
2019.09.27	06:00:00	0.62923	0.62958	0.62879	0.62945	1692	0	9
2019.09.27	07:00:00	0.62945	0.63010	0.62883	0.62907	1504	0	9
2019.09.27	08:00:00	0.62907	0.62977	0.62903	0.62965	1593	0	8
2019.09.27	09:00:00	0.62965	0.62977	0.62908	0.62946	1523	0	8
2019.09.27	10:00:00	0.62946	0.62963	0.62866	0.62911	1451	0	8
2019.09.27	11:00:00	0.62911	0.62965	0.62896	0.62915	1112	0	7
2019.09.27	12:00:00	0.62915	0.62946	0.62876	0.62908	920	0	8
2019.09.27	13:00:00	0.62908	0.62927	0.62786	0.62926	1350	0	9
2019.09.27	14:00:00	0.62926	0.62968	0.62921	0.62936	1158	0	9
2019.09.27	15:00:00	0.62935	0.63015	0.62866	0.62975	1366	0	9
2019.09.27	16:00:00	0.62974	0.63046	0.62909	0.63036	1436	0	7
2019.09.27	17:00:00	0.63035	0.63079	0.63004	0.63079	1739	0	7
2019.09.27	18:00:00	0.63079	0.63095	0.62898	0.62940	2766	0	8
2019.09.27	19:00:00	0.62941	0.62949	0.62836	0.62909	2125	0	8
2019.09.27	20:00:00	0.62909	0.62939	0.62882	0.62892	1557	0	8
2019.09.27	21:00:00	0.62892	0.62921	0.62872	0.62910	1243	0	8
2019.09.27	22:00:00	0.62910	0.62921	0.62856	0.62889	940	0	8
2019.09.27	23:00:00	0.62890	0.62952	0.62890	0.62937	372	0	10
2019.09.30	00:00:00	0.62805	0.62912	0.62805	0.62899	366	0	17
2019.09.30	01:00:00	0.62899	0.62943	0.62895	0.62907	560	0	9
2019.09.30	02:00:00	0.62907	0.62934	0.62838	0.62847	1764	0	8
2019.09.30	03:00:00	0.62855	0.62856	0.62750	0.62757	1826	0	8
2019.09.30	04:00:00	0.62757	0.62765	0.62628	0.62706	2809	0	8
2019.09.30	05:00:00	0.62704	0.62721	0.62566	0.62607	1519	0	7
2019.09.30	06:00:00	0.62606	0.62679	0.62602	0.62673	761	0	7
2019.09.30	07:00:00	0.62673	0.62697	0.62649	0.62677	488	0	8
2019.09.30	08:00:00	0.62677	0.62692	0.62584	0.62588	1181	0	9
2019.09.30	09:00:00	0.62588	0.62601	0.62489	0.62553	1289	0	7
2019.09.30	10:00:00	0.62553	0.62685	0.62547	0.62638	1435	0	8
2019.09.30	11:00:00	0.62633	0.62669	0.62582	0.62621	1426	0	8
2019.09.30	12:00:00	0.62620	0.62677	0.62616	0.62623	1455	0	7
2019.09.30	13:00:00	0.62623	0.62655	0.62575	0.62625	977	0	9
2019.09.30	14:00:00	0.62625	0.62728	0.62615	0.62719	1205	0	8
2019.09.30	15:00:00	0.62719	0.62726	0.62617	0.62684	1347	0	7
2019.09.30	16:00:00	0.62684	0.62770	0.62636	0.62737	1378	0	7
2019.09.30	17:00:00	0.62737	0.62763	0.62661	0.62718	1978	0	8
2019.09.30	18:00:00	0.62720	0.62720	0.62543	0.62599	2500	0	7
2019.09.30	19:00:00	0.62600	0.62638	0.62581	0.62595	2518	0	9
2019.09.30	20:00:00	0.62595	0.62634	0.62574	0.62605	1510	0	9
2019.09.30	21:00:00	0.62605	0.62631	0.62594	0.62629	585	0	7
2019.09.30	22:00:00	0.62627	0.62641	0.62589	0.62614	758	0	10
2019.09.30	23:00:00	0.62614	0.62642	0.62599	0.62599	286	0	8
2019.10.01	00:00:00	0.62599	0.62614	0.62531	0.62580	343	0	8
2019.10.01	01:00:00	0.62566	0.62611	0.62556	0.62587	675	0	7
2019.10.01	02:00:00	0.62587	0.62619	0.62578	0.62609	643	0	8
2019.10.01	03:00:00	0.62610	0.62655	0.62594	0.62621	1892	0	9
2019.10.01	04:00:00	0.62620	0.62628	0.62395	0.62425	1664	0	7
2019.10.01	05:00:00	0.62425	0.62447	0.62368	0.62394	1434	0	9
2019.10.01	06:00:00	0.62394	0.62431	0.62394	0.62415	772	0	9
2019.10.01	07:00:00	0.62415	0.62716	0.62408	0.62462	2881	0	7
2019.10.01	08:00:00	0.62462	0.62463	0.62328	0.62351	2085	0	8
2019.10.01	09:00:00	0.62351	0.62370	0.62266	0.62314	1813	0	7
2019.10.01	10:00:00	0.62314	0.62367	0.62285	0.62286	2423	0	7
2019.10.01	11:00:00	0.62286	0.62293	0.62190	0.62246	2333	0	8
2019.10.01	12:00:00	0.62246	0.62306	0.62199	0.62254	2114	0	8
2019.10.01	13:00:00	0.62254	0.62291	0.62218	0.62220	1689	0	8
2019.10.01	14:00:00	0.62218	0.62269	0.62180	0.62180	1738	0	9
2019.10.01	15:00:00	0.62180	0.62180	0.62056	0.62093	1085	0	7
2019.10.01	16:00:00	0.62093	0.62198	0.62034	0.62062	1907	0	7
2019.10.01	17:00:00	0.62062	0.62350	0.62062	0.62308	3503	0	7
2019.10.01	18:00:00	0.62308	0.62455	0.62288	0.62453	2508	0	8
2019.10.01	19:00:00	0.62453	0.62483	0.62395	0.62448	3067	0	7
2019.10.01	20:00:00	0.62448	0.62458	0.62395	0.62434	2631	0	8
2019.10.01	21:00:00	0.62434	0.62448	0.62413	0.62428	774	0	8
2019.10.01	22:00:00	0.62427	0.62463	0.62427	0.62451	694	0	9
2019.10.01	23:00:00	0.62452	0.62464	0.62394	0.62395	471	0	9
2019.10.02	00:00:00	0.62396	0.62419	0.62343	0.62378	236	0	22
2019.10.02	01:00:00	0.62378	0.62427	0.62376	0.62376	759	0	10
2019.10.02	02:00:00	0.62379	0.62457	0.62378	0.62426	2357	0	8
2019.10.02	03:00:00	0.62426	0.62537	0.62425	0.62533	1893	0	7
2019.10.02	04:00:00	0.62532	0.62532	0.62463	0.62479	1022	0	7
2019.10.02	05:00:00	0.62479	0.62503	0.62457	0.62490	1247	0	9
2019.10.02	06:00:00	0.62490	0.62510	0.62465	0.62494	1272	0	9
2019.10.02	07:00:00	0.62495	0.62510	0.62475	0.62490	658	0	9
2019.10.02	08:00:00	0.62490	0.62544	0.62488	0.62522	1156	0	9
2019.10.02	09:00:00	0.62522	0.62523	0.62416	0.62420	1617	0	8
2019.10.02	10:00:00	0.62419	0.62504	0.62399	0.62502	2642	0	8
2019.10.02	11:00:00	0.62502	0.62502	0.62227	0.62243	2612	0	7
2019.10.02	12:00:00	0.62243	0.62328	0.62185	0.62315	2189	0	7
2019.10.02	13:00:00	0.62315	0.62346	0.62292	0.62345	2177	0	7
2019.10.02	14:00:00	0.62345	0.62427	0.62345	0.62408	2035	0	8
2019.10.02	15:00:00	0.62408	0.62494	0.62323	0.62494	1471	0	8
2019.10.02	16:00:00	0.62494	0.62548	0.62478	0.62521	1445	0	7
2019.10.02	17:00:00	0.62520	0.62583	0.62492	0.62509	1709	0	8
2019.10.02	18:00:00	0.62509	0.62623	0.62499	0.62539	2403	0	7
2019.10.02	19:00:00	0.62539	0.62607	0.62509	0.62583	1962	0	10
2019.10.02	20:00:00	0.62583	0.62636	0.62557	0.62602	2043	0	8
2019.10.02	21:00:00	0.62602	0.62714	0.62593	0.62688	1031	0	8
2019.10.02	22:00:00	0.62690	0.62716	0.62661	0.62672	654	0	8
2019.10.02	23:00:00	0.62672	0.62708	0.62656	0.62656	448	0	11
2019.10.03	00:00:00	0.62654	0.62706	0.62654	0.62695	219	0	24
2019.10.03	01:00:00	0.62695	0.62699	0.62641	0.62651	2230	0	9
2019.10.03	02:00:00	0.62651	0.62666	0.62632	0.62656	1292	0	8
2019.10.03	03:00:00	0.62658	0.62739	0.62652	0.62667	1815	0	9
2019.10.03	04:00:00	0.62667	0.62718	0.62641	0.62645	1875	0	9
2019.10.03	05:00:00	0.62645	0.62691	0.62580	0.62585	1622	0	7
2019.10.03	06:00:00	0.62584	0.62644	0.62583	0.62631	1091	0	9
2019.10.03	07:00:00	0.62631	0.62685	0.62630	0.62638	1001	0	9
2019.10.03	08:00:00	0.62639	0.62676	0.62633	0.62647	1020	0	8
2019.10.03	09:00:00	0.62645	0.62663	0.62567	0.62573	1870	0	9
2019.10.03	10:00:00	0.62573	0.62690	0.62548	0.62667	1906	0	9
2019.10.03	11:00:00	0.62667	0.62986	0.62647	0.62882	1840	0	8
2019.10.03	12:00:00	0.62882	0.62928	0.62840	0.62850	1381	0	7
2019.10.03	13:00:00	0.62850	0.62881	0.62812	0.62875	1435	0	8
2019.10.03	14:00:00	0.62875	0.62985	0.62860	0.62877	1573	0	7
2019.10.03	15:00:00	0.62880	0.62937	0.62841	0.62894	1299	0	8
2019.10.03	16:00:00	0.62894	0.62931	0.62826	0.62889	1199	0	9
2019.10.03	17:00:00	0.62889	0.63114	0.62889	0.63045	2858	0	7
2019.10.03	18:00:00	0.63045	0.63156	0.63014	0.63126	1815	0	9
2019.10.03	19:00:00	0.63126	0.63136	0.63064	0.63075	1827	0	9
2019.10.03	20:00:00	0.63075	0.63103	0.63025	0.63054	1915	0	9
2019.10.03	21:00:00	0.63054	0.63064	0.62975	0.62976	819	0	9
2019.10.03	22:00:00	0.62976	0.63039	0.62966	0.63025	1005	0	9
2019.10.03	23:00:00	0.63024	0.63026	0.62955	0.63022	621	0	7
2019.10.04	00:00:00	0.62989	0.63008	0.62952	0.62993	828	0	12
2019.10.04	01:00:00	0.62993	0.63014	0.62956	0.62984	1004	0	9
2019.10.04	02:00:00	0.62984	0.63048	0.62953	0.63022	2985	0	9
2019.10.04	03:00:00	0.63022	0.63169	0.63015	0.63151	1954	0	8
2019.10.04	04:00:00	0.63150	0.63247	0.63150	0.63189	2176	0	7
2019.10.04	05:00:00	0.63189	0.63276	0.63185	0.63214	2174	0	8
2019.10.04	06:00:00	0.63215	0.63223	0.63167	0.63215	2168	0	9
2019.10.04	07:00:00	0.63221	0.63221	0.63146	0.63178	943	0	9
2019.10.04	08:00:00	0.63181	0.63258	0.63181	0.63215	1855	0	10
2019.10.04	09:00:00	0.63215	0.63226	0.63172	0.63173	1444	0	9
2019.10.04	10:00:00	0.63173	0.63205	0.63141	0.63193	1817	0	9
2019.10.04	11:00:00	0.63193	0.63287	0.63189	0.63270	1174	0	8
2019.10.04	12:00:00	0.63270	0.63316	0.63214	0.63216	913	0	9
2019.10.04	13:00:00	0.63216	0.63301	0.63211	0.63295	760	0	8
2019.10.04	14:00:00	0.63295	0.63323	0.63261	0.63284	1485	0	8
2019.10.04	15:00:00	0.63284	0.63370	0.63065	0.63173	2410	0	7
2019.10.04	16:00:00	0.63173	0.63305	0.63137	0.63275	1837	0	7
2019.10.04	17:00:00	0.63275	0.63337	0.63223	0.63242	1779	0	7
2019.10.04	18:00:00	0.63242	0.63294	0.63098	0.63131	1403	0	9
2019.10.04	19:00:00	0.63130	0.63173	0.63093	0.63160	1265	0	9
2019.10.04	20:00:00	0.63160	0.63216	0.63156	0.63169	723	0	9
2019.10.04	21:00:00	0.63169	0.63182	0.63108	0.63132	888	0	9
2019.10.04	22:00:00	0.63134	0.63166	0.63108	0.63151	829	0	9
2019.10.04	23:00:00	0.63151	0.63154	0.63089	0.63122	565	0	10
2019.10.07	00:00:00	0.62992	0.63172	0.62992	0.63163	436	0	10
2019.10.07	01:00:00	0.63164	0.63166	0.63089	0.63125	989	0	9
2019.10.07	02:00:00	0.63127	0.63176	0.63123	0.63153	1923	0	9
2019.10.07	03:00:00	0.63154	0.63206	0.63082	0.63190	2549	0	7
2019.10.07	04:00:00	0.63190	0.63215	0.63114	0.63175	2640	0	9
2019.10.07	05:00:00	0.63174	0.63202	0.63110	0.63121	2618	0	9
2019.10.07	06:00:00	0.63121	0.63162	0.63061	0.63099	1779	0	9
2019.10.07	07:00:00	0.63100	0.63128	0.63078	0.63110	2201	0	9
2019.10.07	08:00:00	0.63110	0.63148	0.63098	0.63140	1872	0	9
2019.10.07	09:00:00	0.63139	0.63200	0.63129	0.63157	1213	0	9
2019.10.07	10:00:00	0.63157	0.63167	0.63078	0.63115	1620	0	7
2019.10.07	11:00:00	0.63115	0.63123	0.62878	0.62896	1559	0	9
2019.10.07	12:00:00	0.62898	0.62952	0.62889	0.62911	1313	0	8
2019.10.07	13:00:00	0.62911	0.62920	0.62829	0.62855	1848	0	8
2019.10.07	14:00:00	0.62855	0.62936	0.62851	0.62933	1512	0	7
2019.10.07	15:00:00	0.62933	0.62994	0.62927	0.62973	1285	0	9
2019.10.07	16:00:00	0.62973	0.62998	0.62864	0.62971	1516	0	7
2019.10.07	17:00:00	0.62967	0.63007	0.62928	0.62963	1159	0	7
2019.10.07	18:00:00	0.62963	0.62990	0.62897	0.62908	1292	0	8
2019.10.07	19:00:00	0.62908	0.62951	0.62890	0.62949	1235	0	10
2019.10.07	20:00:00	0.62949	0.62975	0.62903	0.62974	2156	0	7
2019.10.07	21:00:00	0.62975	0.62983	0.62872	0.62880	894	0	8
2019.10.07	22:00:00	0.62880	0.62924	0.62859	0.62872	703	0	11
2019.10.07	23:00:00	0.62873	0.62888	0.62853	0.62859	716	0	9
2019.10.08	00:00:00	0.62853	0.62895	0.62841	0.62891	353	0	16
2019.10.08	01:00:00	0.62878	0.62896	0.62855	0.62856	1544	0	11
2019.10.08	02:00:00	0.62856	0.62908	0.62850	0.62908	2676	0	9
2019.10.08	03:00:00	0.62908	0.62926	0.62876	0.62887	1269	0	9
2019.10.08	04:00:00	0.62888	0.63086	0.62886	0.63066	1811	0	8
2019.10.08	05:00:00	0.63065	0.63176	0.63046	0.63174	1728	0	9
2019.10.08	06:00:00	0.63175	0.63184	0.63121	0.63136	977	0	9
2019.10.08	07:00:00	0.63136	0.63166	0.63122	0.63146	729	0	9
2019.10.08	08:00:00	0.63146	0.63212	0.63134	0.63180	1055	0	8
2019.10.08	09:00:00	0.63179	0.63210	0.63147	0.63171	986	0	8
2019.10.08	10:00:00	0.63170	0.63212	0.63101	0.63104	1674	0	8
2019.10.08	11:00:00	0.63104	0.63241	0.63095	0.63225	1623	0	8
2019.10.08	12:00:00	0.63225	0.63248	0.63198	0.63233	1378	0	6
2019.10.08	13:00:00	0.63233	0.63254	0.63155	0.63174	1639	0	8
2019.10.08	14:00:00	0.63174	0.63204	0.63133	0.63201	1456	0	7
2019.10.08	15:00:00	0.63201	0.63267	0.63173	0.63184	1152	0	8
2019.10.08	16:00:00	0.63184	0.63204	0.63124	0.63151	1250	0	7
2019.10.08	17:00:00	0.63151	0.63166	0.62996	0.62996	1678	0	7
2019.10.08	18:00:00	0.62996	0.63041	0.62898	0.62922	1624	0	6
2019.10.08	19:00:00	0.62922	0.63008	0.62922	0.62964	1558	0	8
2019.10.08	20:00:00	0.62964	0.62992	0.62936	0.62957	1317	0	9
2019.10.08	21:00:00	0.62958	0.63028	0.62886	0.62921	1863	0	6
2019.10.08	22:00:00	0.62918	0.63001	0.62918	0.62986	1121	0	6
2019.10.08	23:00:00	0.62986	0.62987	0.62932	0.62960	635	0	9
2019.10.09	00:00:00	0.62957	0.62968	0.62942	0.62952	821	0	12
2019.10.09	01:00:00	0.62948	0.62980	0.62932	0.62958	621	0	8
2019.10.09	02:00:00	0.62958	0.63015	0.62938	0.62964	1783	0	8
2019.10.09	03:00:00	0.62964	0.63099	0.62964	0.63050	1511	0	7
2019.10.09	04:00:00	0.63051	0.63121	0.63051	0.63095	1416	0	7
2019.10.09	05:00:00	0.63095	0.63153	0.63095	0.63108	1134	0	8
2019.10.09	06:00:00	0.63108	0.63129	0.63077	0.63126	780	0	7
2019.10.09	07:00:00	0.63125	0.63163	0.63064	0.63071	993	0	8
2019.10.09	08:00:00	0.63071	0.63121	0.63070	0.63099	1111	0	8
2019.10.09	09:00:00	0.63094	0.63097	0.63036	0.63053	1066	0	6
2019.10.09	10:00:00	0.63053	0.63165	0.63046	0.63118	1526	0	8
2019.10.09	11:00:00	0.63118	0.63191	0.63108	0.63145	1055	0	8
2019.10.09	12:00:00	0.63145	0.63246	0.63143	0.63182	2229	0	7
2019.10.09	13:00:00	0.63182	0.63220	0.63099	0.63118	1178	0	8
2019.10.09	14:00:00	0.63118	0.63189	0.63116	0.63154	1307	0	8
2019.10.09	15:00:00	0.63154	0.63210	0.63143	0.63150	875	0	8
2019.10.09	16:00:00	0.63150	0.63193	0.63124	0.63125	951	0	7
2019.10.09	17:00:00	0.63126	0.63143	0.63022	0.63028	1186	0	7
2019.10.09	18:00:00	0.63027	0.63040	0.62964	0.62976	1438	0	6
2019.10.09	19:00:00	0.62976	0.62980	0.62897	0.62932	1492	0	7
2019.10.09	20:00:00	0.62932	0.62980	0.62903	0.62947	1498	0	7
2019.10.09	21:00:00	0.62948	0.62992	0.62912	0.62937	796	0	8
2019.10.09	22:00:00	0.62937	0.62937	0.62893	0.62927	802	0	7
2019.10.09	23:00:00	0.62926	0.62927	0.62880	0.62898	524	0	8
2019.10.10	00:00:00	0.62898	0.62926	0.62846	0.62886	444	0	9
2019.10.10	01:00:00	0.62886	0.62934	0.62766	0.62795	1811	0	6
2019.10.10	02:00:00	0.62796	0.62877	0.62781	0.62863	1382	0	7
2019.10.10	03:00:00	0.62863	0.62906	0.62837	0.62884	1891	0	6
2019.10.10	04:00:00	0.62884	0.63128	0.62876	0.63043	3060	0	6
2019.10.10	05:00:00	0.63045	0.63130	0.63030	0.63115	1083	0	8
2019.10.10	06:00:00	0.63115	0.63156	0.63109	0.63153	501	0	9
2019.10.10	07:00:00	0.63153	0.63169	0.63109	0.63117	456	0	10
2019.10.10	08:00:00	0.63117	0.63156	0.63107	0.63154	547	0	9
2019.10.10	09:00:00	0.63154	0.63211	0.63127	0.63185	1432	0	8
2019.10.10	10:00:00	0.63185	0.63261	0.63144	0.63168	1637	0	7
2019.10.10	11:00:00	0.63168	0.63225	0.63152	0.63213	934	0	6
2019.10.10	12:00:00	0.63213	0.63329	0.63175	0.63326	1136	0	8
2019.10.10	13:00:00	0.63326	0.63348	0.63259	0.63262	1404	0	7
2019.10.10	14:00:00	0.63260	0.63295	0.63232	0.63283	1500	0	9
2019.10.10	15:00:00	0.63281	0.63334	0.63192	0.63196	1500	0	8
2019.10.10	16:00:00	0.63193	0.63203	0.63096	0.63174	1648	0	7
2019.10.10	17:00:00	0.63171	0.63216	0.63114	0.63135	1688	0	7
2019.10.10	18:00:00	0.63135	0.63246	0.63127	0.63224	1809	0	6
2019.10.10	19:00:00	0.63224	0.63282	0.63217	0.63245	1747	0	8
2019.10.10	20:00:00	0.63245	0.63305	0.63216	0.63253	1938	0	6
2019.10.10	21:00:00	0.63253	0.63274	0.63160	0.63162	936	0	9
2019.10.10	22:00:00	0.63162	0.63186	0.63141	0.63185	621	0	8
2019.10.10	23:00:00	0.63185	0.63207	0.63154	0.63154	622	0	7
2019.10.11	00:00:00	0.63155	0.63197	0.63154	0.63187	359	0	15
2019.10.11	01:00:00	0.63187	0.63217	0.63169	0.63211	1201	0	11
2019.10.11	02:00:00	0.63211	0.63260	0.63190	0.63245	1598	0	10
2019.10.11	03:00:00	0.63245	0.63245	0.63181	0.63185	1170	0	6
2019.10.11	04:00:00	0.63185	0.63264	0.63159	0.63256	1124	0	6
2019.10.11	05:00:00	0.63255	0.63285	0.63231	0.63277	712	0	9
2019.10.11	06:00:00	0.63277	0.63292	0.63235	0.63244	525	0	7
2019.10.11	07:00:00	0.63244	0.63246	0.63194	0.63196	491	0	8
2019.10.11	08:00:00	0.63197	0.63230	0.63190	0.63205	694	0	8
2019.10.11	09:00:00	0.63205	0.63234	0.63160	0.63209	1010	0	8
2019.10.11	10:00:00	0.63209	0.63348	0.63205	0.63343	1468	0	6
2019.10.11	11:00:00	0.63343	0.63407	0.63331	0.63367	1709	0	8
2019.10.11	12:00:00	0.63369	0.63426	0.63322	0.63373	1304	0	7
2019.10.11	13:00:00	0.63373	0.63443	0.63370	0.63392	1473	0	6
2019.10.11	14:00:00	0.63392	0.63473	0.63371	0.63431	2024	0	8
